"version","version_season","season","episode","castaway","castaway_id","confessional_count","confessional_time","exp_count","exp_time"
"US","US08",8,11,"Rupert","US0107",2,NA,3.71400156069576,NA
"US","US08",8,12,"Jenna L.","US0009",3,NA,3.24873980311032,NA
"US","US08",8,12,"Alicia","US0024",0,NA,3.24873980311032,NA
"US","US08",8,12,"Amber","US0027",1,NA,3.24873980311032,NA
"US","US08",8,12,"Tom","US0045",2,NA,3.24873980311032,NA
"US","US08",8,12,"Boston Rob","US0055",5,NA,3.24873980311032,NA
"US","US08",8,12,"Kathy","US0062",4,NA,3.66812569235222,NA
"US","US08",8,12,"Shii Ann","US0071",5,NA,3.24873980311032,NA
"US","US08",8,12,"Rupert","US0107",2,NA,3.24873980311032,NA
"US","US08",8,13,"Jenna L.","US0009",2,NA,3.45510358943462,NA
"US","US08",8,13,"Alicia","US0024",6,NA,3.87448947867652,NA
"US","US08",8,13,"Amber","US0027",2,NA,3.45510358943462,NA
"US","US08",8,13,"Tom","US0045",2,NA,3.45510358943462,NA
"US","US08",8,13,"Boston Rob","US0055",6,NA,3.45510358943462,NA
"US","US08",8,13,"Shii Ann","US0071",4,NA,3.45510358943462,NA
"US","US08",8,13,"Rupert","US0107",2,NA,4.12672913334436,NA
"US","US08",8,14,"Jenna L.","US0009",2,NA,3.66146737575892,NA
"US","US08",8,14,"Amber","US0027",1,NA,3.66146737575892,NA
"US","US08",8,14,"Tom","US0045",4,NA,4.33309291966867,NA
"US","US08",8,14,"Boston Rob","US0055",2,NA,3.66146737575892,NA
"US","US08",8,14,"Shii Ann","US0071",7,NA,4.08085326500082,NA
"US","US08",8,14,"Rupert","US0107",4,NA,3.66146737575892,NA
"US","US08",8,15,"Jenna L.","US0009",1,NA,3.77573994393839,NA
"US","US08",8,15,"Amber","US0027",6,NA,3.77573994393839,NA
"US","US08",8,15,"Tom","US0045",2,NA,4.185140454865,NA
"US","US08",8,15,"Boston Rob","US0055",7,NA,4.43137440346933,NA
"US","US08",8,15,"Rupert","US0107",8,NA,3.77573994393839,NA
"US","US08",8,16,"Jenna L.","US0009",6,NA,10.6990019944034,NA
"US","US08",8,16,"Amber","US0027",11,NA,10.6990019944034,NA
"US","US08",8,16,"Boston Rob","US0055",9,NA,10.6990019944034,NA
"US","US08",8,16,"Rupert","US0107",4,NA,10.6990019944034,NA
"US","US07",7,1,"Nicole","US0097",7,NA,5.32885698814728,NA
"US","US07",7,1,"Ryan S.","US0098",8,NA,3.64950552526523,NA
"US","US07",7,1,"Lillian","US0099",6,NA,3.64950552526523,NA
"US","US07",7,1,"Burton","US0100",4,NA,2.39359477759324,NA
"US","US07",7,1,"Michelle","US0101",4,NA,2.39359477759324,NA
"US","US07",7,1,"Trish","US0102",2,NA,2.39359477759324,NA
"US","US07",7,1,"Shawn","US0103",7,NA,2.39359477759324,NA
"US","US07",7,1,"Osten","US0104",9,NA,3.64950552526523,NA
"US","US07",7,1,"Andrew","US0105",7,NA,3.64950552526523,NA
"US","US07",7,1,"Ryan O.","US0106",3,NA,3.64950552526523,NA
"US","US07",7,1,"Rupert","US0107",11,NA,2.39359477759324,NA
"US","US07",7,1,"Tijuana","US0108",6,NA,3.64950552526523,NA
"US","US07",7,1,"Christa","US0109",7,NA,2.39359477759324,NA
"US","US07",7,1,"Darrah","US0110",1,NA,3.64950552526523,NA
"US","US07",7,1,"Jonny Fairplay","US0111",7,NA,2.39359477759324,NA
"US","US07",7,1,"Sandra","US0112",9,NA,2.39359477759324,NA
"US","US07",7,2,"Ryan S.","US0098",4,NA,3.62344328052967,NA
"US","US07",7,2,"Lillian","US0099",1,NA,2.51248769739231,NA
"US","US07",7,2,"Burton","US0100",1,NA,1.68165443354777,NA
"US","US07",7,2,"Michelle","US0101",1,NA,1.68165443354777,NA
"US","US07",7,2,"Trish","US0102",0,NA,1.68165443354777,NA
"US","US07",7,2,"Shawn","US0103",2,NA,1.75988526500968,NA
"US","US07",7,2,"Osten","US0104",3,NA,2.51248769739231,NA
"US","US07",7,2,"Andrew","US0105",5,NA,2.51248769739231,NA
"US","US07",7,2,"Ryan O.","US0106",0,NA,2.51248769739231,NA
"US","US07",7,2,"Rupert","US0107",7,NA,1.75988526500968,NA
"US","US07",7,2,"Tijuana","US0108",4,NA,2.51248769739231,NA
"US","US07",7,2,"Christa","US0109",1,NA,1.75988526500968,NA
"US","US07",7,2,"Darrah","US0110",1,NA,2.51248769739231,NA
"US","US07",7,2,"Jonny Fairplay","US0111",0,NA,1.75988526500968,NA
"US","US07",7,2,"Sandra","US0112",3,NA,1.75988526500968,NA
"US","US07",7,3,"Lillian","US0099",4,NA,2.61068712422455,NA
"US","US07",7,3,"Burton","US0100",1,NA,1.85808469184192,NA
"US","US07",7,3,"Michelle","US0101",1,NA,1.85808469184192,NA
"US","US07",7,3,"Trish","US0102",1,NA,1.85808469184192,NA
"US","US07",7,3,"Shawn","US0103",2,NA,1.85808469184192,NA
"US","US07",7,3,"Osten","US0104",2,NA,2.61068712422455,NA
"US","US07",7,3,"Andrew","US0105",13,NA,2.61068712422455,NA
"US","US07",7,3,"Ryan O.","US0106",5,NA,2.61068712422455,NA
"US","US07",7,3,"Rupert","US0107",2,NA,1.85808469184192,NA
"US","US07",7,3,"Tijuana","US0108",2,NA,2.61068712422455,NA
"US","US07",7,3,"Christa","US0109",4,NA,1.85808469184192,NA
"US","US07",7,3,"Darrah","US0110",1,NA,2.61068712422455,NA
"US","US07",7,3,"Jonny Fairplay","US0111",3,NA,1.85808469184192,NA
"US","US07",7,3,"Sandra","US0112",2,NA,1.85808469184192,NA
"US","US07",7,4,"Lillian","US0099",0,NA,NA,NA
"US","US07",7,4,"Burton","US0100",6,NA,2.61068712422455,NA
"US","US07",7,4,"Michelle","US0101",1,NA,2.61068712422455,NA
"US","US07",7,4,"Trish","US0102",2,NA,2.61068712422455,NA
"US","US07",7,4,"Shawn","US0103",3,NA,2.68891795568647,NA
"US","US07",7,4,"Osten","US0104",1,NA,1.77985386038,NA
"US","US07",7,4,"Andrew","US0105",4,NA,1.77985386038,NA
"US","US07",7,4,"Ryan O.","US0106",2,NA,1.77985386038,NA
"US","US07",7,4,"Rupert","US0107",3,NA,2.68891795568647,NA
"US","US07",7,4,"Tijuana","US0108",1,NA,1.77985386038,NA
"US","US07",7,4,"Christa","US0109",6,NA,2.68891795568647,NA
"US","US07",7,4,"Darrah","US0110",1,NA,1.77985386038,NA
"US","US07",7,4,"Jonny Fairplay","US0111",3,NA,2.68891795568647,NA
"US","US07",7,4,"Sandra","US0112",2,NA,2.68891795568647,NA
"US","US07",7,5,"Lillian","US0099",0,NA,NA,NA
"US","US07",7,5,"Burton","US0100",0,NA,NA,NA
"US","US07",7,5,"Michelle","US0101",3,NA,3.63509287695814,NA
"US","US07",7,5,"Trish","US0102",4,NA,2.54997347017282,NA
"US","US07",7,5,"Shawn","US0103",2,NA,2.54997347017282,NA
"US","US07",7,5,"Osten","US0104",1,NA,1.81487341993862,NA
"US","US07",7,5,"Andrew","US0105",5,NA,1.81487341993862,NA
"US","US07",7,5,"Ryan O.","US0106",4,NA,1.81487341993862,NA
"US","US07",7,5,"Rupert","US0107",9,NA,2.54997347017282,NA
"US","US07",7,5,"Tijuana","US0108",2,NA,1.81487341993862,NA
"US","US07",7,5,"Christa","US0109",0,NA,2.54997347017282,NA
"US","US07",7,5,"Darrah","US0110",2,NA,1.81487341993862,NA
"US","US07",7,5,"Jonny Fairplay","US0111",2,NA,2.54997347017282,NA
"US","US07",7,5,"Sandra","US0112",2,NA,2.54997347017282,NA
"US","US07",7,6,"Lillian","US0099",0,NA,NA,NA
"US","US07",7,6,"Burton","US0100",0,NA,NA,NA
"US","US07",7,6,"Trish","US0102",4,NA,3.73100859618963,NA
"US","US07",7,6,"Shawn","US0103",3,NA,2.72230069920431,NA
"US","US07",7,6,"Osten","US0104",1,NA,1.8343776293701,NA
"US","US07",7,6,"Andrew","US0105",5,NA,1.8343776293701,NA
"US","US07",7,6,"Ryan O.","US0106",1,NA,1.8343776293701,NA
"US","US07",7,6,"Rupert","US0107",5,NA,2.72230069920431,NA
"US","US07",7,6,"Tijuana","US0108",0,NA,1.8343776293701,NA
"US","US07",7,6,"Christa","US0109",0,NA,2.72230069920431,NA
"US","US07",7,6,"Darrah","US0110",1,NA,1.8343776293701,NA
"US","US07",7,6,"Jonny Fairplay","US0111",3,NA,2.72230069920431,NA
"US","US07",7,6,"Sandra","US0112",4,NA,2.72230069920431,NA
"US","US07",7,7,"Nicole","US0097",0,NA,1.54663047167563,NA
"US","US07",7,7,"Ryan S.","US0098",0,NA,1.54663047167563,NA
"US","US07",7,7,"Lillian","US0099",0,NA,1.54663047167563,NA
"US","US07",7,7,"Burton","US0100",0,NA,1.54663047167563,NA
"US","US07",7,7,"Michelle","US0101",0,NA,1.54663047167563,NA
"US","US07",7,7,"Trish","US0102",0,NA,1.54663047167563,NA
"US","US07",7,7,"Shawn","US0103",1,NA,3.44326143849517,NA
"US","US07",7,7,"Osten","US0104",1,NA,3.44326143849517,NA
"US","US07",7,7,"Andrew","US0105",5,NA,2.35814203170984,NA
"US","US07",7,7,"Ryan O.","US0106",0,NA,2.35814203170984,NA
"US","US07",7,7,"Rupert","US0107",4,NA,2.35814203170984,NA
"US","US07",7,7,"Tijuana","US0108",2,NA,2.35814203170984,NA
"US","US07",7,7,"Christa","US0109",0,NA,2.35814203170984,NA
"US","US07",7,7,"Darrah","US0110",0,NA,2.35814203170984,NA
"US","US07",7,7,"Jonny Fairplay","US0111",3,NA,2.35814203170984,NA
"US","US07",7,7,"Sandra","US0112",3,NA,2.35814203170984,NA
"US","US07",7,8,"Lillian","US0099",8,NA,2.903536331187,NA
"US","US07",7,8,"Burton","US0100",8,NA,2.903536331187,NA
"US","US07",7,8,"Andrew","US0105",6,NA,3.33290759874417,NA
"US","US07",7,8,"Ryan O.","US0106",0,NA,2.903536331187,NA
"US","US07",7,8,"Rupert","US0107",7,NA,2.903536331187,NA
"US","US07",7,8,"Tijuana","US0108",4,NA,2.903536331187,NA
"US","US07",7,8,"Christa","US0109",1,NA,2.903536331187,NA
"US","US07",7,8,"Darrah","US0110",0,NA,2.903536331187,NA
"US","US07",7,8,"Jonny Fairplay","US0111",1,NA,2.903536331187,NA
"US","US07",7,8,"Sandra","US0112",3,NA,2.903536331187,NA
"US","US07",7,9,"Lillian","US0099",5,NA,3.11481354099521,NA
"US","US07",7,9,"Burton","US0100",6,NA,3.11481354099521,NA
"US","US07",7,9,"Ryan O.","US0106",3,NA,3.54418480855239,NA
"US","US07",7,9,"Rupert","US0107",2,NA,3.80243016928376,NA
"US","US07",7,9,"Tijuana","US0108",4,NA,3.11481354099521,NA
"US","US07",7,9,"Christa","US0109",3,NA,3.11481354099521,NA
"US","US07",7,9,"Darrah","US0110",0,NA,3.11481354099521,NA
"US","US07",7,9,"Jonny Fairplay","US0111",4,NA,3.11481354099521,NA
"US","US07",7,9,"Sandra","US0112",1,NA,3.11481354099521,NA
"US","US07",7,10,"Lillian","US0099",3,NA,4.01370737909197,NA
"US","US07",7,10,"Burton","US0100",5,NA,4.01370737909197,NA
"US","US07",7,10,"Rupert","US0107",11,NA,3.7554620183606,NA
"US","US07",7,10,"Tijuana","US0108",0,NA,3.32609075080342,NA
"US","US07",7,10,"Christa","US0109",0,NA,3.32609075080342,NA
"US","US07",7,10,"Darrah","US0110",1,NA,3.32609075080342,NA
"US","US07",7,10,"Jonny Fairplay","US0111",5,NA,3.32609075080342,NA
"US","US07",7,10,"Sandra","US0112",1,NA,3.32609075080342,NA
"US","US07",7,11,"Lillian","US0099",2,NA,3.53736796061164,NA
"US","US07",7,11,"Burton","US0100",3,NA,3.53736796061164,NA
"US","US07",7,11,"Tijuana","US0108",5,NA,3.96673922816881,NA
"US","US07",7,11,"Christa","US0109",4,NA,3.53736796061164,NA
"US","US07",7,11,"Darrah","US0110",0,NA,3.53736796061164,NA
"US","US07",7,11,"Jonny Fairplay","US0111",5,NA,4.22498458890018,NA
"US","US07",7,11,"Sandra","US0112",5,NA,3.53736796061164,NA
"US","US07",7,12,"Lillian","US0099",12,NA,4.4362617987084,NA
"US","US07",7,12,"Burton","US0100",6,NA,3.74864517041985,NA
"US","US07",7,12,"Christa","US0109",6,NA,4.17801643797703,NA
"US","US07",7,12,"Darrah","US0110",2,NA,4.4362617987084,NA
"US","US07",7,12,"Jonny Fairplay","US0111",10,NA,4.4362617987084,NA
"US","US07",7,12,"Sandra","US0112",5,NA,3.74864517041985,NA
"US","US07",7,13,"Lillian","US0099",3,NA,3.95992238022807,NA
"US","US07",7,13,"Burton","US0100",12,NA,5.07691027607379,NA
"US","US07",7,13,"Darrah","US0110",1,NA,3.95992238022807,NA
"US","US07",7,13,"Jonny Fairplay","US0111",6,NA,3.95992238022807,NA
"US","US07",7,13,"Sandra","US0112",6,NA,3.95992238022807,NA
"US","US07",7,14,"Lillian","US0099",10,NA,10.0570618747392,NA
"US","US07",7,14,"Darrah","US0110",2,NA,10.0570618747392,NA
"US","US07",7,14,"Jonny Fairplay","US0111",6,NA,10.0570618747392,NA
"US","US07",7,14,"Sandra","US0112",9,NA,10.0570618747392,NA
"US","US06",6,1,"Ryan","US0081",4,NA,5.32885698814728,NA
"US","US06",6,1,"Janet","US0082",4,NA,2.39359477759324,NA
"US","US06",6,1,"Daniel","US0083",2,NA,3.64950552526523,NA
"US","US06",6,1,"JoAnna","US0084",1,NA,2.39359477759324,NA
"US","US06",6,1,"Jeanne","US0085",4,NA,2.39359477759324,NA
"US","US06",6,1,"Shawna","US0086",3,NA,2.39359477759324,NA
"US","US06",6,1,"Roger","US0087",5,NA,3.64950552526523,NA
"US","US06",6,1,"Dave","US0088",4,NA,3.64950552526523,NA
"US","US06",6,1,"Deena","US0089",6,NA,2.39359477759324,NA
"US","US06",6,1,"Alex","US0090",4,NA,3.64950552526523,NA
"US","US06",6,1,"Christy","US0091",5,NA,2.39359477759324,NA
"US","US06",6,1,"Heidi","US0092",7,NA,2.39359477759324,NA
"US","US06",6,1,"Butch","US0093",1,NA,3.64950552526523,NA
"US","US06",6,1,"Rob","US0094",11,NA,3.64950552526523,NA
"US","US06",6,1,"Matthew","US0095",1,NA,3.64950552526523,NA
"US","US06",6,1,"Jenna","US0096",9,NA,2.39359477759324,NA
"US","US06",6,2,"Janet","US0082",4,NA,3.70167411199159,NA
"US","US06",6,2,"Daniel","US0083",0,NA,1.68165443354777,NA
"US","US06",6,2,"JoAnna","US0084",2,NA,2.59071852885423,NA
"US","US06",6,2,"Jeanne","US0085",6,NA,2.59071852885423,NA
"US","US06",6,2,"Shawna","US0086",2,NA,2.59071852885423,NA
"US","US06",6,2,"Roger","US0087",1,NA,1.68165443354777,NA
"US","US06",6,2,"Dave","US0088",3,NA,1.68165443354777,NA
"US","US06",6,2,"Deena","US0089",5,NA,2.59071852885423,NA
"US","US06",6,2,"Alex","US0090",5,NA,1.68165443354777,NA
"US","US06",6,2,"Christy","US0091",4,NA,2.59071852885423,NA
"US","US06",6,2,"Heidi","US0092",2,NA,2.59071852885423,NA
"US","US06",6,2,"Butch","US0093",0,NA,1.68165443354777,NA
"US","US06",6,2,"Rob","US0094",3,NA,1.68165443354777,NA
"US","US06",6,2,"Matthew","US0095",1,NA,1.68165443354777,NA
"US","US06",6,2,"Jenna","US0096",3,NA,2.59071852885423,NA
"US","US06",6,3,"Daniel","US0083",4,NA,3.72164270736191,NA
"US","US06",6,3,"JoAnna","US0084",1,NA,1.85808469184192,NA
"US","US06",6,3,"Jeanne","US0085",4,NA,1.85808469184192,NA
"US","US06",6,3,"Shawna","US0086",3,NA,1.85808469184192,NA
"US","US06",6,3,"Roger","US0087",1,NA,2.61068712422455,NA
"US","US06",6,3,"Dave","US0088",3,NA,2.61068712422455,NA
"US","US06",6,3,"Deena","US0089",2,NA,1.85808469184192,NA
"US","US06",6,3,"Alex","US0090",3,NA,2.61068712422455,NA
"US","US06",6,3,"Christy","US0091",2,NA,1.85808469184192,NA
"US","US06",6,3,"Heidi","US0092",3,NA,1.85808469184192,NA
"US","US06",6,3,"Butch","US0093",2,NA,2.61068712422455,NA
"US","US06",6,3,"Rob","US0094",6,NA,2.61068712422455,NA
"US","US06",6,3,"Matthew","US0095",1,NA,2.61068712422455,NA
"US","US06",6,3,"Jenna","US0096",0,NA,1.85808469184192,NA
"US","US06",6,4,"JoAnna","US0084",0,NA,3.81984213419415,NA
"US","US06",6,4,"Jeanne","US0085",2,NA,2.70888655105679,NA
"US","US06",6,4,"Shawna","US0086",5,NA,2.70888655105679,NA
"US","US06",6,4,"Roger","US0087",1,NA,1.95628411867415,NA
"US","US06",6,4,"Dave","US0088",4,NA,1.95628411867415,NA
"US","US06",6,4,"Deena","US0089",4,NA,2.70888655105679,NA
"US","US06",6,4,"Alex","US0090",1,NA,1.95628411867415,NA
"US","US06",6,4,"Christy","US0091",1,NA,2.70888655105679,NA
"US","US06",6,4,"Heidi","US0092",5,NA,2.70888655105679,NA
"US","US06",6,4,"Butch","US0093",2,NA,1.95628411867415,NA
"US","US06",6,4,"Rob","US0094",1,NA,1.95628411867415,NA
"US","US06",6,4,"Matthew","US0095",3,NA,1.95628411867415,NA
"US","US06",6,4,"Jenna","US0096",2,NA,2.70888655105679,NA
"US","US06",6,5,"Jeanne","US0085",6,NA,3.91804156102638,NA
"US","US06",6,5,"Shawna","US0086",2,NA,1.97625271404448,NA
"US","US06",6,5,"Roger","US0087",2,NA,2.80708597788903,NA
"US","US06",6,5,"Dave","US0088",8,NA,2.80708597788903,NA
"US","US06",6,5,"Deena","US0089",5,NA,1.97625271404448,NA
"US","US06",6,5,"Alex","US0090",1,NA,1.97625271404448,NA
"US","US06",6,5,"Christy","US0091",2,NA,2.80708597788903,NA
"US","US06",6,5,"Heidi","US0092",4,NA,2.80708597788903,NA
"US","US06",6,5,"Butch","US0093",1,NA,2.80708597788903,NA
"US","US06",6,5,"Rob","US0094",4,NA,1.97625271404448,NA
"US","US06",6,5,"Matthew","US0095",1,NA,1.97625271404448,NA
"US","US06",6,5,"Jenna","US0096",8,NA,1.97625271404448,NA
"US","US06",6,6,"Shawna","US0086",4,NA,4.01624098785862,NA
"US","US06",6,6,"Roger","US0087",0,NA,2.15268297233863,NA
"US","US06",6,6,"Dave","US0088",2,NA,2.15268297233863,NA
"US","US06",6,6,"Deena","US0089",5,NA,2.90528540472126,NA
"US","US06",6,6,"Alex","US0090",3,NA,2.90528540472126,NA
"US","US06",6,6,"Christy","US0091",2,NA,2.15268297233863,NA
"US","US06",6,6,"Heidi","US0092",3,NA,2.15268297233863,NA
"US","US06",6,6,"Butch","US0093",0,NA,2.15268297233863,NA
"US","US06",6,6,"Rob","US0094",8,NA,2.90528540472126,NA
"US","US06",6,6,"Matthew","US0095",4,NA,2.90528540472126,NA
"US","US06",6,6,"Jenna","US0096",3,NA,2.90528540472126,NA
"US","US06",6,7,"Roger","US0087",4,NA,3.33290759874417,NA
"US","US06",6,7,"Dave","US0088",5,NA,2.903536331187,NA
"US","US06",6,7,"Deena","US0089",8,NA,2.903536331187,NA
"US","US06",6,7,"Alex","US0090",4,NA,2.903536331187,NA
"US","US06",6,7,"Christy","US0091",2,NA,2.903536331187,NA
"US","US06",6,7,"Heidi","US0092",1,NA,2.903536331187,NA
"US","US06",6,7,"Butch","US0093",1,NA,2.903536331187,NA
"US","US06",6,7,"Rob","US0094",10,NA,2.903536331187,NA
"US","US06",6,7,"Matthew","US0095",1,NA,2.903536331187,NA
"US","US06",6,7,"Jenna","US0096",1,NA,2.903536331187,NA
"US","US06",6,8,"Dave","US0088",4,NA,4.23180143684093,NA
"US","US06",6,8,"Deena","US0089",2,NA,3.11481354099521,NA
"US","US06",6,8,"Alex","US0090",2,NA,3.11481354099521,NA
"US","US06",6,8,"Christy","US0091",2,NA,3.11481354099521,NA
"US","US06",6,8,"Heidi","US0092",1,NA,3.11481354099521,NA
"US","US06",6,8,"Butch","US0093",2,NA,3.11481354099521,NA
"US","US06",6,8,"Rob","US0094",10,NA,3.11481354099521,NA
"US","US06",6,8,"Matthew","US0095",2,NA,3.11481354099521,NA
"US","US06",6,8,"Jenna","US0096",3,NA,3.11481354099521,NA
"US","US06",6,9,"Deena","US0089",6,NA,3.7554620183606,NA
"US","US06",6,9,"Alex","US0090",3,NA,4.01370737909197,NA
"US","US06",6,9,"Christy","US0091",0,NA,3.32609075080342,NA
"US","US06",6,9,"Heidi","US0092",3,NA,3.32609075080342,NA
"US","US06",6,9,"Butch","US0093",3,NA,3.32609075080342,NA
"US","US06",6,9,"Rob","US0094",13,NA,3.32609075080342,NA
"US","US06",6,9,"Matthew","US0095",2,NA,3.32609075080342,NA
"US","US06",6,9,"Jenna","US0096",4,NA,3.32609075080342,NA
"US","US06",6,11,"Alex","US0090",4,NA,3.96673922816881,NA
"US","US06",6,11,"Christy","US0091",5,NA,3.53736796061164,NA
"US","US06",6,11,"Heidi","US0092",3,NA,3.53736796061164,NA
"US","US06",6,11,"Butch","US0093",1,NA,3.53736796061164,NA
"US","US06",6,11,"Rob","US0094",6,NA,3.53736796061164,NA
"US","US06",6,11,"Matthew","US0095",8,NA,3.53736796061164,NA
"US","US06",6,11,"Jenna","US0096",3,NA,3.53736796061164,NA
"US","US06",6,12,"Christy","US0091",3,NA,4.17801643797703,NA
"US","US06",6,12,"Heidi","US0092",3,NA,3.74864517041985,NA
"US","US06",6,12,"Butch","US0093",0,NA,3.74864517041985,NA
"US","US06",6,12,"Rob","US0094",10,NA,3.74864517041985,NA
"US","US06",6,12,"Matthew","US0095",7,NA,4.4362617987084,NA
"US","US06",6,12,"Jenna","US0096",4,NA,3.74864517041985,NA
"US","US06",6,13,"Heidi","US0092",4,NA,4.38929364778524,NA
"US","US06",6,13,"Butch","US0093",3,NA,3.95992238022807,NA
"US","US06",6,13,"Rob","US0094",9,NA,3.95992238022807,NA
"US","US06",6,13,"Matthew","US0095",6,NA,4.64753900851661,NA
"US","US06",6,13,"Jenna","US0096",4,NA,3.95992238022807,NA
"US","US06",6,14,"Butch","US0093",2,NA,9.84308183485111,NA
"US","US06",6,14,"Rob","US0094",10,NA,9.84308183485111,NA
"US","US06",6,14,"Matthew","US0095",15,NA,9.84308183485111,NA
"US","US06",6,14,"Jenna","US0096",17,NA,9.84308183485111,NA
"US","US05",5,1,"John","US0065",8,NA,3.6072262688997,NA
"US","US05",5,1,"Tanya","US0066",3,NA,2.47043450941031,NA
"US","US05",5,1,"Jed","US0067",2,NA,1.62027954175542,NA
"US","US05",5,1,"Ghandia","US0068",9,NA,2.47043450941031,NA
"US","US05",5,1,"Stephanie","US0069",1,NA,1.62027954175542,NA
"US","US05",5,1,"Robb","US0070",6,NA,1.62027954175542,NA
"US","US05",5,1,"Shii Ann","US0071",3,NA,1.62027954175542,NA
"US","US05",5,1,"Erin","US0072",1,NA,1.62027954175542,NA
"US","US05",5,1,"Ken","US0073",1,NA,1.62027954175542,NA
"US","US05",5,1,"Penny","US0074",3,NA,1.62027954175542,NA
"US","US05",5,1,"Jake","US0075",5,NA,1.62027954175542,NA
"US","US05",5,1,"Ted","US0076",3,NA,2.47043450941031,NA
"US","US05",5,1,"Helen","US0077",6,NA,2.47043450941031,NA
"US","US05",5,1,"Jan","US0078",3,NA,2.47043450941031,NA
"US","US05",5,1,"Clay","US0079",1,NA,2.47043450941031,NA
"US","US05",5,1,"Brian","US0080",1,NA,2.47043450941031,NA
"US","US05",5,2,"Tanya","US0066",1,NA,3.62344328052967,NA
"US","US05",5,2,"Jed","US0067",4,NA,1.75988526500968,NA
"US","US05",5,2,"Ghandia","US0068",2,NA,2.51248769739231,NA
"US","US05",5,2,"Stephanie","US0069",2,NA,1.75988526500968,NA
"US","US05",5,2,"Robb","US0070",1,NA,1.75988526500968,NA
"US","US05",5,2,"Shii Ann","US0071",5,NA,1.75988526500968,NA
"US","US05",5,2,"Erin","US0072",2,NA,1.75988526500968,NA
"US","US05",5,2,"Ken","US0073",2,NA,1.75988526500968,NA
"US","US05",5,2,"Penny","US0074",0,NA,1.75988526500968,NA
"US","US05",5,2,"Jake","US0075",4,NA,1.75988526500968,NA
"US","US05",5,2,"Ted","US0076",0,NA,2.51248769739231,NA
"US","US05",5,2,"Helen","US0077",11,NA,2.51248769739231,NA
"US","US05",5,2,"Jan","US0078",1,NA,2.51248769739231,NA
"US","US05",5,2,"Clay","US0079",7,NA,2.51248769739231,NA
"US","US05",5,2,"Brian","US0080",2,NA,2.51248769739231,NA
"US","US05",5,3,"Jed","US0067",1,NA,3.72164270736191,NA
"US","US05",5,3,"Ghandia","US0068",5,NA,1.85808469184192,NA
"US","US05",5,3,"Stephanie","US0069",0,NA,2.61068712422455,NA
"US","US05",5,3,"Robb","US0070",6,NA,2.61068712422455,NA
"US","US05",5,3,"Shii Ann","US0071",4,NA,2.61068712422455,NA
"US","US05",5,3,"Erin","US0072",2,NA,2.61068712422455,NA
"US","US05",5,3,"Ken","US0073",1,NA,2.61068712422455,NA
"US","US05",5,3,"Penny","US0074",1,NA,2.61068712422455,NA
"US","US05",5,3,"Jake","US0075",1,NA,2.61068712422455,NA
"US","US05",5,3,"Ted","US0076",5,NA,1.85808469184192,NA
"US","US05",5,3,"Helen","US0077",3,NA,1.85808469184192,NA
"US","US05",5,3,"Jan","US0078",0,NA,1.85808469184192,NA
"US","US05",5,3,"Clay","US0079",3,NA,1.85808469184192,NA
"US","US05",5,3,"Brian","US0080",5,NA,1.85808469184192,NA
"US","US05",5,4,"Ghandia","US0068",4,NA,3.81984213419415,NA
"US","US05",5,4,"Stephanie","US0069",4,NA,1.95628411867415,NA
"US","US05",5,4,"Robb","US0070",4,NA,1.95628411867415,NA
"US","US05",5,4,"Shii Ann","US0071",3,NA,1.95628411867415,NA
"US","US05",5,4,"Erin","US0072",1,NA,1.95628411867415,NA
"US","US05",5,4,"Ken","US0073",1,NA,1.95628411867415,NA
"US","US05",5,4,"Penny","US0074",8,NA,1.95628411867415,NA
"US","US05",5,4,"Jake","US0075",1,NA,1.95628411867415,NA
"US","US05",5,4,"Ted","US0076",1,NA,2.70888655105679,NA
"US","US05",5,4,"Helen","US0077",6,NA,2.70888655105679,NA
"US","US05",5,4,"Jan","US0078",3,NA,2.70888655105679,NA
"US","US05",5,4,"Clay","US0079",4,NA,2.70888655105679,NA
"US","US05",5,4,"Brian","US0080",1,NA,2.70888655105679,NA
"US","US05",5,5,"Stephanie","US0069",4,NA,3.91804156102638,NA
"US","US05",5,5,"Robb","US0070",2,NA,2.80708597788903,NA
"US","US05",5,5,"Shii Ann","US0071",5,NA,2.80708597788903,NA
"US","US05",5,5,"Erin","US0072",2,NA,2.80708597788903,NA
"US","US05",5,5,"Ken","US0073",0,NA,2.80708597788903,NA
"US","US05",5,5,"Penny","US0074",4,NA,2.80708597788903,NA
