season,episode,castaway_id,castaway,tribe,eliminated,confessionals_prev_ep,confessionals_last_2_ep,confessionals_last_3_ep,confessionals_cumulative,confessional_time_prev_ep,confessional_time_last_2_ep,confessional_time_last_3_ep,confessional_time_cumulative,votes_against_prev_ep,votes_against_last_2_ep,votes_against_last_3_ep,votes_against_cumulative,times_received_votes,voting_accuracy_prev_ep,voting_accuracy_last_2_ep,voting_accuracy_last_3_ep,voting_accuracy_cumulative,individual_wins_prev_ep,individual_wins_last_2_ep,individual_wins_last_3_ep,individual_wins_cumulative,has_immunity_this_tribal,num_tribe_swaps,has_idol,has_extra_vote,has_steal_vote,has_block_vote,has_idol_nullifier,has_other_advantage,advantages_in_circulation,players_remaining,day,gender,age,age_bucket,race_cat,collar,personality_type
3,7,US0042,Frank,Moto Maji,False,4,7,14,24,0.0,0.0,0.0,0.0,0,1,1,1,1,0.0,1.0,0.5,0.25,0,0,0,0,False,2,False,False,False,False,False,False,0,10,21,Male,43.0,40-49,White,Blue collar,ISTJ
3,7,US0043,Kim P.,Moto Maji,False,2,3,6,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.6,0,0,0,0,False,2,False,False,False,False,False,False,0,10,21,Female,29.0,25-29,White,White collar,INFP
3,7,US0044,Teresa,Moto Maji,False,1,3,4,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.5,0.25,0,0,0,0,True,2,False,False,False,False,False,False,0,10,21,Female,42.0,40-49,White,No collar,ENFP
3,7,US0045,Tom,Moto Maji,False,1,6,8,17,0.0,0.0,0.0,0.0,5,5,5,5,1,1.0,1.0,1.0,0.3333333333333333,0,0,0,0,False,2,False,False,False,False,False,False,0,10,21,Male,45.0,40-49,White,Blue collar,ESTP
3,7,US0046,Lex,Moto Maji,False,4,7,10,15,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,10,21,Male,38.0,30-39,White,White collar,ENTJ
3,7,US0047,Kim J.,Moto Maji,False,2,4,5,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,10,21,Female,56.0,50+,White,Unknown,ISFJ
3,7,US0048,Ethan,Moto Maji,False,6,11,16,24,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,10,21,Male,27.0,25-29,White,No collar,ISFP
3,9,US0040,Kelly,Moto Maji,True,0,6,9,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,9,24,Female,22.0,18-24,White,White collar,ENTP
3,9,US0041,Brandon,Moto Maji,False,0,6,10,22,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,0,9,24,Male,25.0,25-29,White,No collar,ENFP
3,9,US0042,Frank,Moto Maji,False,0,7,11,31,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,0.4,0,0,0,0,False,2,False,False,False,False,False,False,0,9,24,Male,43.0,40-49,White,Blue collar,ISTJ
3,9,US0043,Kim P.,Moto Maji,False,0,2,4,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,0,9,24,Female,29.0,25-29,White,White collar,INFP
3,9,US0044,Teresa,Moto Maji,False,0,1,2,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.2,0,1,1,1,False,2,False,False,False,False,False,False,0,9,24,Female,42.0,40-49,White,No collar,ENFP
3,9,US0045,Tom,Moto Maji,False,0,4,5,21,0.0,0.0,0.0,0.0,0,0,5,5,1,0.0,1.0,1.0,0.5,0,0,0,0,False,2,False,False,False,False,False,False,0,9,24,Male,45.0,40-49,White,Blue collar,ESTP
3,9,US0046,Lex,Moto Maji,False,0,4,8,19,0.0,0.0,0.0,0.0,0,2,2,2,1,0.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,9,24,Male,38.0,30-39,White,White collar,ENTJ
3,9,US0047,Kim J.,Moto Maji,False,0,3,5,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,9,24,Female,56.0,50+,White,Unknown,ISFJ
3,9,US0048,Ethan,Moto Maji,False,0,0,6,24,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,True,2,False,False,False,False,False,False,0,9,24,Male,27.0,25-29,White,No collar,ISFP
3,10,US0041,Brandon,Moto Maji,True,2,2,8,24,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.7142857142857143,0,0,0,0,False,2,False,False,False,False,False,False,0,8,27,Male,25.0,25-29,White,No collar,ENFP
3,10,US0042,Frank,Moto Maji,False,1,1,8,32,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.5,0.3333333333333333,0,0,0,0,False,2,False,False,False,False,False,False,0,8,27,Male,43.0,40-49,White,Blue collar,ISTJ
3,10,US0043,Kim P.,Moto Maji,False,2,2,4,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.5,0.5714285714285714,0,0,0,0,False,2,False,False,False,False,False,False,0,8,27,Female,29.0,25-29,White,White collar,INFP
3,10,US0044,Teresa,Moto Maji,False,6,6,7,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.16666666666666666,0,0,1,1,False,2,False,False,False,False,False,False,0,8,27,Female,42.0,40-49,White,No collar,ENFP
3,10,US0045,Tom,Moto Maji,False,4,4,8,25,0.0,0.0,0.0,0.0,0,0,0,5,1,1.0,1.0,1.0,0.6,0,0,0,0,False,2,False,False,False,False,False,False,0,8,27,Male,45.0,40-49,White,Blue collar,ESTP
3,10,US0046,Lex,Moto Maji,False,14,14,18,33,0.0,0.0,0.0,0.0,4,4,6,6,2,1.0,1.0,1.0,1.0,0,0,0,0,True,2,False,False,False,False,False,False,0,8,27,Male,38.0,30-39,White,White collar,ENTJ
3,10,US0047,Kim J.,Moto Maji,False,1,1,4,14,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,8,27,Female,56.0,50+,White,Unknown,ISFJ
3,10,US0048,Ethan,Moto Maji,False,9,9,9,33,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,2,2,2,2,False,2,False,False,False,False,False,False,0,8,27,Male,27.0,25-29,White,No collar,ISFP
3,11,US0042,Frank,Moto Maji,True,5,6,6,37,0.0,0.0,0.0,0.0,2,2,2,3,2,1.0,0.5,0.5,0.42857142857142855,0,0,0,0,False,2,False,False,False,False,False,False,0,7,30,Male,43.0,40-49,White,Blue collar,ISTJ
3,11,US0043,Kim P.,Moto Maji,False,4,6,6,24,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.5,0.625,0,0,0,0,False,2,False,False,False,False,False,False,0,7,30,Female,29.0,25-29,White,White collar,INFP
3,11,US0044,Teresa,Moto Maji,False,0,6,6,15,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.5,0.2857142857142857,0,0,0,1,False,2,False,False,False,False,False,False,0,7,30,Female,42.0,40-49,White,No collar,ENFP
3,11,US0045,Tom,Moto Maji,False,9,13,13,34,0.0,0.0,0.0,0.0,0,0,0,5,1,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,0,7,30,Male,45.0,40-49,White,Blue collar,ESTP
3,11,US0046,Lex,Moto Maji,False,5,19,19,38,0.0,0.0,0.0,0.0,0,4,4,6,2,0.0,0.5,0.5,0.8571428571428571,1,1,1,1,True,2,False,False,False,False,False,False,0,7,30,Male,38.0,30-39,White,White collar,ENTJ
3,11,US0047,Kim J.,Moto Maji,False,2,3,3,16,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,7,30,Female,56.0,50+,White,Unknown,ISFJ
3,11,US0048,Ethan,Moto Maji,False,4,13,13,37,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,2,2,2,False,2,False,False,False,False,False,False,0,7,30,Male,27.0,25-29,White,No collar,ISFP
3,12,US0043,Kim P.,Moto Maji,True,10,14,16,34,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,0,6,33,Female,29.0,25-29,White,White collar,INFP
3,12,US0044,Teresa,Moto Maji,False,3,3,9,18,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.375,0,0,0,1,False,2,False,False,False,False,False,False,0,6,33,Female,42.0,40-49,White,No collar,ENFP
3,12,US0045,Tom,Moto Maji,False,3,12,16,37,0.0,0.0,0.0,0.0,0,0,0,5,1,1.0,1.0,1.0,0.7142857142857143,0,0,0,0,True,2,False,False,False,False,False,False,0,6,33,Male,45.0,40-49,White,Blue collar,ESTP
3,12,US0046,Lex,Moto Maji,False,9,14,28,47,0.0,0.0,0.0,0.0,0,0,4,6,2,1.0,0.5,0.6666666666666666,0.875,1,2,2,2,False,2,False,False,False,False,False,False,0,6,33,Male,38.0,30-39,White,White collar,ENTJ
3,12,US0047,Kim J.,Moto Maji,False,5,7,8,21,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,6,33,Female,56.0,50+,White,Unknown,ISFJ
3,12,US0048,Ethan,Moto Maji,False,8,12,21,45,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,2,2,False,2,False,False,False,False,False,False,0,6,33,Male,27.0,25-29,White,No collar,ISFP
3,13,US0044,Teresa,Moto Maji,True,2,5,5,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0,1,False,2,False,False,False,False,False,False,0,5,36,Female,42.0,40-49,White,No collar,ENFP
3,13,US0045,Tom,Moto Maji,False,12,15,24,49,0.0,0.0,0.0,0.0,0,0,0,5,1,1.0,1.0,1.0,0.75,1,1,1,1,False,2,False,False,False,False,False,False,0,5,36,Male,45.0,40-49,White,Blue collar,ESTP
3,13,US0046,Lex,Moto Maji,False,10,19,24,57,0.0,0.0,0.0,0.0,2,2,2,8,3,1.0,1.0,0.6666666666666666,0.8888888888888888,1,2,3,3,True,2,False,False,False,False,False,False,0,5,36,Male,38.0,30-39,White,White collar,ENTJ
3,13,US0047,Kim J.,Moto Maji,False,3,8,10,24,0.0,0.0,0.0,0.0,0,1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,0,5,36,Female,56.0,50+,White,Unknown,ISFJ
3,13,US0048,Ethan,Moto Maji,False,3,11,15,48,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,2,False,2,False,False,False,False,False,False,0,5,36,Male,27.0,25-29,White,No collar,ISFP
3,14,US0045,Tom,Moto Maji,True,5,17,20,54,0.0,0.0,0.0,0.0,1,1,1,6,2,1.0,1.0,1.0,0.7777777777777778,0,1,1,1,False,2,False,False,False,False,False,False,0,4,37,Male,45.0,40-49,White,Blue collar,ESTP
3,14,US0046,Lex,Moto Maji,False,16,26,35,73,0.0,0.0,0.0,0.0,0,2,2,8,3,1.0,1.0,1.0,0.9,2,3,4,5,False,2,False,False,False,False,False,False,0,4,37,Male,38.0,30-39,White,White collar,ENTJ
3,14,US0047,Kim J.,Moto Maji,False,6,9,14,30,0.0,0.0,0.0,0.0,0,0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,True,2,False,False,False,False,False,False,0,4,37,Female,56.0,50+,White,Unknown,ISFJ
3,14,US0048,Ethan,Moto Maji,False,10,13,21,58,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,2,False,2,False,False,False,False,False,False,0,4,37,Male,27.0,25-29,White,No collar,ISFP
3,14,US0045,Tom,Moto Maji,False,5,17,20,54,0.0,0.0,0.0,0.0,1,1,1,6,2,1.0,1.0,1.0,0.7777777777777778,0,1,1,1,False,2,False,False,False,False,False,False,0,4,38,Male,45.0,40-49,White,Blue collar,ESTP
3,14,US0046,Lex,Moto Maji,True,16,26,35,73,0.0,0.0,0.0,0.0,0,2,2,8,3,1.0,1.0,1.0,0.9,2,3,4,5,False,2,False,False,False,False,False,False,0,4,38,Male,38.0,30-39,White,White collar,ENTJ
3,14,US0047,Kim J.,Moto Maji,False,6,9,14,30,0.0,0.0,0.0,0.0,0,0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,True,2,False,False,False,False,False,False,0,4,38,Female,56.0,50+,White,Unknown,ISFJ
3,14,US0048,Ethan,Moto Maji,False,10,13,21,58,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,2,False,2,False,False,False,False,False,False,0,4,38,Male,27.0,25-29,White,No collar,ISFP
4,7,US0055,Boston Rob,Soliantu,True,7,9,12,24,0.0,0.0,0.0,0.0,0,1,1,1,1,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Male,25.0,25-29,White,Blue collar,ESTJ
4,7,US0056,John,Soliantu,False,6,14,14,30,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Male,36.0,30-39,White,White collar,ENTJ
4,7,US0057,Zoe,Soliantu,False,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Female,35.0,30-39,White,No collar,ISTJ
4,7,US0058,Tammy,Soliantu,False,3,4,7,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Female,29.0,25-29,White,White collar,ENFJ
4,7,US0059,Robert,Soliantu,False,2,5,5,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Male,38.0,30-39,White,Blue collar,ISTJ
4,7,US0060,Sean,Soliantu,False,2,6,8,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.75,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Male,30.0,30-39,Black,White collar,ENTP
4,7,US0061,Paschal,Soliantu,False,3,5,9,14,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Male,56.0,50+,White,White collar,ISFJ
4,7,US0062,Kathy,Soliantu,False,6,11,19,30,0.0,0.0,0.0,0.0,1,1,2,2,2,1.0,1.0,1.0,1.0,0,0,0,0,True,3,False,False,False,False,False,False,0,10,21,Female,46.0,40-49,White,White collar,ESFJ
4,7,US0063,Neleh,Soliantu,False,2,6,8,15,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Female,21.0,18-24,White,Unknown,ENFP
4,7,US0064,Vecepia,Soliantu,False,0,1,3,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.75,0,0,0,0,False,3,False,False,False,False,False,False,0,10,21,Female,36.0,30-39,Black,White collar,ISTJ
4,8,US0056,John,Soliantu,True,0,6,14,30,0.0,0.0,0.0,0.0,2,2,2,2,1,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,9,24,Male,36.0,30-39,White,White collar,ENTJ
4,8,US0057,Zoe,Soliantu,False,0,0,0,2,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,9,24,Female,35.0,30-39,White,No collar,ISTJ
4,8,US0058,Tammy,Soliantu,False,1,4,5,17,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,True,3,False,False,False,False,False,False,0,9,24,Female,29.0,25-29,White,White collar,ENFJ
4,8,US0059,Robert,Soliantu,False,1,3,6,14,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,9,24,Male,38.0,30-39,White,Blue collar,ISTJ
4,8,US0060,Sean,Soliantu,False,1,3,7,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.5,0.6,0,0,0,0,False,3,False,False,False,False,False,False,0,9,24,Male,30.0,30-39,Black,White collar,ENTP
4,8,US0061,Paschal,Soliantu,False,1,4,6,15,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,9,24,Male,56.0,50+,White,White collar,ISFJ
4,8,US0062,Kathy,Soliantu,False,13,19,24,43,0.0,0.0,0.0,0.0,0,1,1,2,2,0.0,0.5,0.5,0.6666666666666666,1,1,1,1,False,3,False,False,False,False,False,False,0,9,24,Female,46.0,40-49,White,White collar,ESFJ
4,8,US0063,Neleh,Soliantu,False,0,2,6,15,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,9,24,Female,21.0,18-24,White,Unknown,ENFP
4,8,US0064,Vecepia,Soliantu,False,0,0,1,13,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.8,0,0,0,0,False,3,False,False,False,False,False,False,0,9,24,Female,36.0,30-39,Black,White collar,ISTJ
4,10,US0057,Zoe,Soliantu,True,0,1,1,3,0.0,0.0,0.0,0.0,0,0,1,1,1,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,8,27,Female,35.0,30-39,White,No collar,ISTJ
4,10,US0058,Tammy,Soliantu,False,0,1,2,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.5,0.6666666666666666,0,1,1,1,True,3,False,False,False,False,False,False,0,8,27,Female,29.0,25-29,White,White collar,ENFJ
4,10,US0059,Robert,Soliantu,False,0,2,3,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.5,0.6666666666666666,0,0,0,0,False,3,False,False,False,False,False,False,0,8,27,Male,38.0,30-39,White,Blue collar,ISTJ
4,10,US0060,Sean,Soliantu,False,0,6,7,27,0.0,0.0,0.0,0.0,0,3,3,3,1,0.0,1.0,0.5,0.6666666666666666,0,0,0,0,False,3,False,False,False,False,False,False,0,8,27,Male,30.0,30-39,Black,White collar,ENTP
4,10,US0061,Paschal,Soliantu,False,0,6,7,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,8,27,Male,56.0,50+,White,White collar,ISFJ
4,10,US0062,Kathy,Soliantu,False,0,13,26,56,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,1.0,0.5,0.75,0,1,2,2,False,3,False,False,False,False,False,False,0,8,27,Female,46.0,40-49,White,White collar,ESFJ
4,10,US0063,Neleh,Soliantu,False,0,2,2,17,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,8,27,Female,21.0,18-24,White,Unknown,ENFP
4,10,US0064,Vecepia,Soliantu,False,0,2,2,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.8333333333333334,0,0,0,0,False,3,False,False,False,False,False,False,0,8,27,Female,36.0,30-39,Black,White collar,ISTJ
4,11,US0058,Tammy,Soliantu,True,9,9,10,27,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.5,0.75,1,1,2,2,False,3,False,False,False,False,False,False,0,7,30,Female,29.0,25-29,White,White collar,ENFJ
4,11,US0059,Robert,Soliantu,False,4,4,6,20,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,1.0,0.5,0.75,0,0,0,0,True,3,False,False,False,False,False,False,0,7,30,Male,38.0,30-39,White,Blue collar,ISTJ
4,11,US0060,Sean,Soliantu,False,11,11,17,38,0.0,0.0,0.0,0.0,0,0,3,3,1,1.0,1.0,1.0,0.7142857142857143,0,0,0,0,False,3,False,False,False,False,False,False,0,7,30,Male,30.0,30-39,Black,White collar,ENTP
4,11,US0061,Paschal,Soliantu,False,8,8,14,29,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,7,30,Male,56.0,50+,White,White collar,ISFJ
4,11,US0062,Kathy,Soliantu,False,0,0,13,56,0.0,0.0,0.0,0.0,0,0,0,2,2,1.0,1.0,1.0,0.8,0,0,1,2,False,3,False,False,False,False,False,False,0,7,30,Female,46.0,40-49,White,White collar,ESFJ
4,11,US0063,Neleh,Soliantu,False,4,4,6,21,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,7,30,Female,21.0,18-24,White,Unknown,ENFP
4,11,US0064,Vecepia,Soliantu,False,1,1,3,16,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.8571428571428571,0,0,0,0,False,3,False,False,False,False,False,False,0,7,30,Female,36.0,30-39,Black,White collar,ISTJ
4,12,US0059,Robert,Soliantu,True,4,8,8,24,0.0,0.0,0.0,0.0,0,1,1,1,1,0.0,0.5,0.5,0.6,1,1,1,1,False,3,False,False,False,False,False,False,0,6,33,Male,38.0,30-39,White,Blue collar,ISTJ
4,12,US0060,Sean,Soliantu,False,9,20,20,47,0.0,0.0,0.0,0.0,0,0,0,3,1,1.0,1.0,1.0,0.75,0,0,0,0,False,3,False,False,False,False,False,False,0,6,33,Male,30.0,30-39,Black,White collar,ENTP
4,12,US0061,Paschal,Soliantu,False,7,15,15,36,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,False,3,False,False,False,False,False,False,0,6,33,Male,56.0,50+,White,White collar,ISFJ
4,12,US0062,Kathy,Soliantu,False,6,6,6,62,0.0,0.0,0.0,0.0,0,0,0,2,2,1.0,1.0,1.0,0.8333333333333334,0,0,0,2,False,3,False,False,False,False,False,False,0,6,33,Female,46.0,40-49,White,White collar,ESFJ
4,12,US0063,Neleh,Soliantu,False,6,10,10,27,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,6,33,Female,21.0,18-24,White,Unknown,ENFP
4,12,US0064,Vecepia,Soliantu,False,1,2,2,17,0.0,0.0,0.0,0.0,2,2,2,2,1,1.0,1.0,1.0,0.875,0,0,0,0,True,3,False,False,False,False,False,False,0,6,33,Female,36.0,30-39,Black,White collar,ISTJ
4,13,US0060,Sean,Soliantu,True,1,10,21,48,0.0,0.0,0.0,0.0,1,1,1,4,2,1.0,1.0,1.0,0.7777777777777778,0,0,0,0,False,3,False,False,False,False,False,False,0,5,36,Male,30.0,30-39,Black,White collar,ENTP
4,13,US0061,Paschal,Soliantu,False,3,10,18,39,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,1,1,1,False,3,False,False,False,False,False,False,0,5,36,Male,56.0,50+,White,White collar,ISFJ
4,13,US0062,Kathy,Soliantu,False,6,12,12,68,0.0,0.0,0.0,0.0,0,0,0,2,2,1.0,1.0,1.0,0.8571428571428571,1,1,1,3,True,3,False,False,False,False,False,False,0,5,36,Female,46.0,40-49,White,White collar,ESFJ
4,13,US0063,Neleh,Soliantu,False,1,7,11,28,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,5,36,Female,21.0,18-24,White,Unknown,ENFP
4,13,US0064,Vecepia,Soliantu,False,2,3,4,19,0.0,0.0,0.0,0.0,0,2,2,2,1,1.0,1.0,1.0,0.8888888888888888,1,1,1,1,False,3,False,False,False,False,False,False,0,5,36,Female,36.0,30-39,Black,White collar,ISTJ
4,14,US0061,Paschal,Soliantu,True,5,8,15,44,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,1,1,False,3,False,False,False,False,False,False,0,4,37,Male,56.0,50+,White,White collar,ISFJ
4,14,US0062,Kathy,Soliantu,False,8,14,20,76,0.0,0.0,0.0,0.0,0,0,0,2,2,1.0,1.0,1.0,0.875,1,2,2,4,False,3,False,False,False,False,False,False,0,4,37,Female,46.0,40-49,White,White collar,ESFJ
4,14,US0063,Neleh,Soliantu,False,3,4,10,31,0.0,0.0,0.0,0.0,2,2,2,2,1,1.0,1.0,1.0,1.0,0,0,0,0,False,3,False,False,False,False,False,False,0,4,37,Female,21.0,18-24,White,Unknown,ENFP
4,14,US0064,Vecepia,Soliantu,False,3,5,6,22,0.0,0.0,0.0,0.0,0,0,2,2,1,0.0,0.5,0.6666666666666666,0.8,0,1,1,1,True,3,False,False,False,False,False,False,0,4,37,Female,36.0,30-39,Black,White collar,ISTJ
4,14,US0061,Paschal,Soliantu,False,5,8,15,44,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,1,1,False,3,False,False,False,False,False,False,0,4,38,Male,56.0,50+,White,White collar,ISFJ
4,14,US0062,Kathy,Soliantu,True,8,14,20,76,0.0,0.0,0.0,0.0,0,0,0,2,2,1.0,1.0,1.0,0.875,1,2,2,4,False,3,False,False,False,False,False,False,0,4,38,Female,46.0,40-49,White,White collar,ESFJ
4,14,US0063,Neleh,Soliantu,False,3,4,10,31,0.0,0.0,0.0,0.0,2,2,2,2,1,1.0,1.0,1.0,1.0,0,0,0,0,True,3,False,False,False,False,False,False,0,4,38,Female,21.0,18-24,White,Unknown,ENFP
4,14,US0064,Vecepia,Soliantu,False,3,5,6,22,0.0,0.0,0.0,0.0,0,0,2,2,1,0.0,0.5,0.6666666666666666,0.8,0,1,1,1,False,3,False,False,False,False,False,False,0,4,38,Female,36.0,30-39,Black,White collar,ISTJ
5,9,US0073,Ken,Chuay Jai,True,6,11,14,19,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,0,8,27,Male,30.0,30-39,White,Blue collar,ESTJ
5,9,US0074,Penny,Chuay Jai,False,2,3,8,24,0.0,0.0,0.0,0.0,0,1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,0,8,27,Female,27.0,25-29,White,White collar,ESFJ
5,9,US0075,Jake,Chuay Jai,False,6,6,9,24,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,0,8,27,Male,60.0,50+,White,White collar,ISFJ
5,9,US0076,Ted,Chuay Jai,False,4,8,14,27,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,0,8,27,Male,37.0,30-39,Black,White collar,ESTP
